	title	text	travel_date	rating	location
525	İnanılmaz	İnanılmaz bir düzende oluşturulmuş bir mimari yapı ve bir o kadar inanılmaz bir yaşam şekli. Kapalı alan korkumun olmamasına rağmen, İnsan gezi bitiminde dışarı çıkınca, hala yer altının o kapalı, dar, kasvetli yaşantısını iliklerinde hissediyor. İlginç bir deneyim. Işıklandırma ve sunuluş şekli ile bence o yöredeki en iyi yeraltı şehri.	2019-11	5	4
526	Tarihi ve etkileyici, görülmeye değer	Görülmeye değer tarihi mekan. Ortam  güzel hazırlanmış, ancak daha iyi olabilirdi. Girişte  şehir planı ve tarihini anlatan ufak sinema var. Vakti olanlar planı inceleyip filmi izledikten sonra girsin. Daha bilgilendirici olur.	2019-11	4	4
527	Rehber olmalıydı.	Rehber eşliğinde gezilse daha güzel olurdu.  Mutlaka gidilip görülmesi gereken bir yer. Ancak anlamadan gezince taş duvardan ibaretmiş gibi geliyor. Oysaki nice insanlar neler neler yapmışlardır oralarda insan hayret ediyor. Çok kalabalıktı. Zaten daracık yerler. Tavanlar da alçak olunca insan bunalıyor.	2019-11	4	4
528	KLOSTROFOBİSİ OLANLAR GİRMEMELİ,	yüksek tansiyon ,mekan fobisi ,kapalı yerde kalma korkusu olanlar panik ataklılar girmesin demişlerdi girmeden önce.İlk bakışta o kadar da çok dar değil gibi deyip kalabalığın arkasına takılıyor insan.Asıl darbe hiç tahmin edilmeyen yerden geliyor.Tünelleri eğilerek geçebiliyorsunuz.Sorun o dar ve uzun tünellerin sonları kalabalık yüzünden ve selfie çekenler yüzünden hep tıkalı ve siz orada, o şekilde bekliyorsunuz.Geliş gidiş yönlerini karıştıran insanlar da var.Neticede çok çok özel bir yer hiç benzeri yok ancak bir daha olsa bu şartlardan ötürü inecek cesaretim yok.Ancak bu durum orayı yine de muhteşem olmaktan alıkoymuyor	2019-10	5	4
529	Inanilmaz	Insan boyle bir ortamda ne nadar kalabilir sorusu ilk akla gelen.Ruku pozisyonunda geciyor gezinin bir kismi. Sona dogru kendinizi dışarı atmak istiyirsunuz. Dar alanlardan hoslanmiyorsaniz girmeseniz iyi olur..Ama görmeye deger.	2019-10	4	4
530	Muhteşem	Gerçekten bir yer altı şehri oldukça büyük, yalnız kapalı alan fobisi olanlar girmesin gez gez bitmiyor	2019-04	5	4
531	giriş ücreti çok pahalı	misafirlerimizle beraber 6 kişi olunca giriş ücreti oldukça yüksek oldu. Ayrıca çocuklar için ısrarla kimlik istemeleri de alışmadığımız bir yaklaşımdı. Oysa özellikle çocuklar için  daha pozitif ve teşvik edici davranışlar gösterilmeli.	2019-08	3	4
532	Kesinlikle kesinlikle..	Yeraltı şehirlerinden Kaymaklı mutlaka gidip görelmesi gereken yerlerden biri..Kapadokya bölgesine biraz uzak ama değer...Kapalı ortam korkusu olanlar girmesin. kimi yerlerde iki büklüm ilerleniyor..	2019-08	5	4
533	Büyüleyici	Bir zamanlar orda birilerinin yaşadığı fikri çok etkileyici. Giriş 42₺. Müze kart kullanılabiliyor. 4 katlı bir yeraltı şehri. Bizim bebeğimiz olduğu için sadece 2 katını gezebildik. Bebek arabası için uygun değil kanguru ya da kucakta götürmeniz gerekiyor. İçeride bazı yerler o kadar alçak ki geçemiyorsunuz bebekle bilginiz olsun. 5₺ otopark ücreti de var. Onun dışında görülmesi gereken bir yer.	2019-08	5	4
534	Hayal mı gerçek mi ?	Kapadokya bölgesine gezmeye geldiyseniz muhakkak uğranmalı biz 5 yaşında çoçukla gezdik. Gerçekten geçmişten günümüze ulaştığı için çok şanslıyız. Tarih mirası bu alanın o şartlarda nasıl yapıldığı merakı aklınızdan çıkmayacak. Ayrıca derin kuyuya göre daha kolay geziliyor	2019-08	5	4
535	Bunaltici atmosfer	Kizim ve esimle gittigimiz ve insan omrunde sadece 1 kez gormenin yeterli olduguna karar verdigimiz yer. Tuneller baya dardi esimin hem boyu uzun hemde iri yapili oldugu icin gecislerde baya bunaldi. Bir sıkıntida yeralti zaten havasiz bir turist kafilesinin arkasindan girdik altta baya oyalandilar boncuk boncuk terledik havasizliktan ama herseye ragmen turu tamamladik. Saglik sorunumuz olmamasina ragmen bunaldik kesinlikle kapali mekan fobisi nefes darligi olanlar uzak durmali	2019-07	5	4
536	Mükemmel	Nevşehir Niğde yolu üzerinde 10 km arayla bulunan Kaymaklı ve Derinkuyu yeraltı şehirlerini mutlaka gezip görmelisiniz küçük çocuklu aileler için pek uygun olmasada eşimle nöbetleşe gezdik.Giriş ücreti 42 TL müzekart geçerli	2019-07	5	4
537	Müthiş	Niğde yolu üzerinde Kaymaklı beldesinde, sorarak giderseniz kolay bulursunuz.  Sekiz katlı, dar geçişler, tüneller, odalarıyla gezilip görülmesi gereken ilginç ve etkileyici yaşam alanları olan yer altı şehri.	2019-06	5	4
538	Görmeye değer.	Bölgeye gittiyseniz ve tek bir yeraltı şehri görecek zamanınız varsa Kaymaklı yeraltı şehrini tavsiye ederim. 30-35 dakikada gezilecek büyüklükte. İniş ve çıkış çok zor değil. Bu yönüyle küçük çocuklu ailelerin gezmesi de güç olmayacaktır. Yeraltı şehrinin içi geniş, ferah. Havasızlık hissine kapılmıyorsunuz.	2019-07	5	4
539	Kapadokya gezi planınıza mutlaka alın	Zamanında 500 kişinin yaşadığı yer altı şehri. Savunma amaçlı inşa edilen tünelleri kapıları görebilirsiniz. Eğer bel ve yürüme ile ilgili sağlık sorununuz var ise girmeyin. Onun dışında mutlaka görün. Mükemmel bir şehir. Sadece belirli bir kısmı ziyarete açık. Girişte kırmızı okları çıkışta mavi okları takip ediniz. Yoksa içeride kaybolabilirsiniz.	2019-07	5	4
540	Harika	Gezilip görülmesi gereken Harika yerlerden biri.Bazı tünelleri var çok dar olmasına rağmen yinede keyifli bir geziydi 😊	2019-07	5	4
541	Cok duzenli bir yer alti sehri	Derinkuyu kadar derin olmasada daha duzenli mimarisi ile dikkat cekiyor. Beni daha cok etkiledigini soyleyebilirim. Kapadokya bolgesinde mutlaka gorulmesi gereken yerlerden	2019-06	5	4
542	Mutlaka görülmeli	Eşim ve 2 yaşındaki çocuğumuz ile beraber gittik. Gayet keyifli ve değişik bir deneyim oldu bizim için. Yaklaşık 30 dk içinde gezebiliyorsunuz yer altı şehrini. Belki de sezon dolayısıyla fazla kalabalık değildi ve çocuğumuzu dar tünellerden bile kolaylıkla geçirebildik. Mutlaka görülmesi gerekenler listesine alınmalı.	2019-06	5	4
543	Kapodokya da listenize ekleyin	Göremeye yaklaşık 20-25 dakika mesafede müze olarak ziyaret edilen yer altında kurulmuş baya baya müthiş bir yaşam alanı.	2019-06	5	4
544	Karınca misali	Kaymaklı yeraltı şehri bir müze, giriş ücretli  tavsiyem müze kartı almanız bütün müzelere 1 yıl ücretsiz girebilirsiniz. Biz bayramda gittik 7 yıl öncede gelmiştim ozamanlarda kazı çalışmaları devam ediyor dahada derinlere iniyor demişlerdi ama aynı seviyedeydi. Bu gidişimde mağrada çok toz uçuşuyordu. Uzun boylu ve kilolulara tavsiye etmem. Belirli yerlerde çömelerek ve eğilerek ilerleyebiliyorsunuz. Değişik dir deneyim tavsiye ederim	2019-06	4	4
545	Tatil	O kadar yolu tepe tepe gittik 15 kişilik aile grubumuz la giriş ücreti 35₺ olduğu için giremedik malesef yerli turist yabancı turist ayrımı olmaksızın öpüyorlar bir hafta sonu Kapadokya gezisinin en hayal kırıklığı noktası idi giriş ücretini dert etmeyenler için uygun olabilir içerisini görmediğimiz için yorum yapamıyorum	2019-06	1	4
546	AMAN DİKKAT	Öncelikle kendi aracınız ile gelecekseniz  bulması biraz zor.  Derin kuyu olarak aratın  yola üzerinde kaymaklı kasabasında.  Kişi başı giriş 35 lira  18 yaş altı ücretsiz.  Boyu uzunlar  ve kilolulara  asla tavsiye etmem.  Zaten alırken sorun.  Çok dar  havale geçirebilirsiniz.  Araç park ücreti para ile.	2019-06	3	4
547	Görülmesi Şart  !	Yeraltı şehirleri içinde en beğendiğimiz oldu. Mutlaka gezin , fakat biz küçük çocuklarla en alt katlara inemedik ,ilk iki kat ferah ve geniş sonra gittikçe daralıyor!	2019-06	4	4
548	Kalabalığa Dikkat Edin!	Kapadokya'ya gelip yer altı şehrine girmeden dönmek olmaz, yüz yıllar öncesi yapılan şehir bütün ihtişamı ile sizi bekliyor. Çok kalabalık veya grup varsa girmenizi önermem, çok dar olduğu için grup ile yavaş hareket ediliyor ve ilerlemede sıkıntı yaşabilirsiniz. Tek yön olduğu için bütün alanı dolaşmadan çıkmanız imkansız, karanlık ve dar alan fobiniz varsa girmeyin. Ama bunlar dışında etkileyici bir atmosfer için kesinlikle denenmesi gerekir.	2018-09	5	4
549	Cok etkileyici	Gercekten inanilmaz etkileyici bir yer, Ben tur grubu ile ziyaret ettigim icin cok zamanim olmadi iyice gezip incelemeye,kesinlikle tavsiye ediyorum not:basiniza dikkat	2019-04	5	4
550	Bu nedir	Tam bir yer altı şehri günümüz teknolojisi ile bile çok uzun yıllar ve zamanlar alır ama nasıl bir azim ki buraya böyle bir şehir yapmislar	2019-03	5	4
551	Farklı bir deneyim	Farklı bir deneyim yaşamak isteyenlere tavsiye edilir , çok güzel bir mekan fakat ben yeraltında kendimi kötü hissettim ve bi an önce çıkmak istedim, kapalı yerde kalma korkusu olanlar denememeli	2019-02	4	4
552	Klostrofobik mekan	Toplam 8 katlı olan kaymaklı yeraltı şehrinin 4 katı ziyarete açık ki Allahtan her katı açılmamış😀görülmeye değer bir yer altı şehri fakat yer yer çok dar alanları olmasından dolayı fobisi olanların girmemesini tavsiye ederim.Alan çok dar olduğundan kalabalık gruplara denk gelirseniz.Mümkünse ziyaretinizi grup bitikten sonra yapmanızı tavsiye ederim.	2019-02	5	4
553	GÖRÜLMELİ	Yolunuz oralara düşmüşse görülmesi, bakılması gereken bir dünya.Giriş ücretinin kişi başı 35 ₺ olması otoparkının küçük araç için 5₺ olması biraz fazla olsada müze kartı olanlar için güzel.Yeraltında kilisesi,mezarı ahırı,şarap mahzeni olan ve yaşam alanları olan bir ŞEHİR..	2019-02	5	4
554	Harika	Ne desek boş, kelimelerle anlayabileceğiniz bir mekan değil. Gidin, görün ve insanların orada nasıl yaşadığını hayal edin. Giriş 35 tl müzekart geçerli. Öğretmenler için giriş ücretsiz.	2019-02	5	4
555	Görülesi	Çok  ilginç  bir yer.ilk ziyaretimdi.görülmeye değer. Yerin altina 7 bin kişilik  şehir  kilise falan  yapılmış. Etkileyici.nefes rahatsızlıkları olanlara tavsiye etmem. Müze  kart bulundurun.	2019-01	5	4
556	Macera	8 katlı olup, 4 katı gezilebilen güzel bir gezi alanı, kapalı yer korkusu olan kesinlikle girmesin, bebekli ailelerinde bebekleriyle dar koridorlarda ilerlemesi çok zor. Macera mı, evet macera..	2018-10	5	4
557	Büyüleyici	Kimler tarafından, neden ve nasıl yapıldığını merak edersiniz. Daracık tünellerde yaşamadığınız deneyim yaşarsınız, yeraltında ve güvensiz hissedersiniz. Mükemmel bir yer.	2018-11	5	4
558	Kapalı yerlerde kalma korkusu olan girmesin	Kapadokya gezimizi bitireceğimiz gün görmek istedik.29 Ekim tatilinde gittiğimiz için çok kalabalıktı.Maximum kartımla ücretsiz girdim, arkadaşlarım 35TL giriş ücreti ile girdiler.Yabancı turistler grup halinde girdiği için geçişlerde yığılmalar oldu.İlk akla gelen insanlar nasıl yaşamış burda.Biz 4 arkadaş hepimiz nefes alamadığımızı hissettik, üstüme çokecek gibi hissettim.Gittikçe daralıyor yollar ve çok geç olmadan çıkmaya karar verdik, o panikle çıkışı bile zor bulduk.İyi ki devam etmemişiz kapalı alan korkusu olanların girmemesini tavsiye ediyorum.	2018-10	4	4
559	Yorum	Muhteşem, Kapadokya gezisinde aklımda en üst sırada kalacak ama bir o kadar da korkutucu, zorlayıcı ve eğer geziniz bir tatil dönemine denk geldiyse çok kalabalıksa  ki bazı insanlar çömelerek geçtiğimiz tünellerde resim çekmeye çalışıyorsa çok sinir bozucu olabilecek bir güzergah.. çok yoğun Çin’li turist vardı ama bence çok daha iyi bir tanıtımla çok çok fazla yerli ve yabancı turist çekebilecek bir müze	2018-10	5	4
560	Harika	Bir sunumla hem sehrin hem de yeralti sehrinin tarihimden bahşedilmiş gorulen kisim sehrin tamami olmamasina ragmen buyuleyici!Bir de gelmisken kuru kaymak deneyin..	2018-10	5	4
561	Mutlaka görülmesi gerek	Kapadokya derinkuyuda bulunan bu yer altı şehri 14 kattan oluşmaktaymış ancak ziyaret için sadece ilk 4 katı görmenize izin veriliyor. İçerisi labirent gibi Kapadokya bölgesinde bulunan 300 kadar yer altı şehrinden biri birçoğu birbirine bağlıymış. Rehber eşliğinde giderseniz çok daha iyi olur. İçerindenZorlu geçişler var. Müzekart geçerli	2018-09	5	4
562	Mutlaka görülmesi gerek	"Mutlaka ama mutlaka görülmesi gereken, gizemli, şaşırtıcı ve biraz da ürkütücü bir ""yerleşke"". Zamanında burada insanların yerleşik olarak yaşamış olduğu düşüncesi bile çok ürkütücü ve akıl sınırlarını zorluyor. İçeride işaretlendirme ve ışıklandırma çok başarılı. Okları takip ederek turunuzu tamamlıyorsunuz. Yalnız aman dikkat. Benim gibi nefes almada probleminiz var ise ve boyunuz da ortalamanın üstündeyse özellikle eğilerek geçilmesi gereken yerlerde, ki bazen metrelece sürebiliyor, oldukça zorlayıcı bir parkur. Açıkçası Ihlara vadisinde bile bu kadar zorlanmamıştım. Böyle muhteşem bir değere sahip olan Kaymaklı kasabası ise mütevazilik sınırlarının çok çok altında, son derece fakir görünümlü, hele ki iç kesimleri yıkık dökük olma ötesinde zavallı bir yapıya sahip. Bu durum fakirlikten mi, cahillikten mi yoksa değer bilmemekten mi kaynaklanıyor anlayamadım. Böyle bir değer başka bir ülkede olsa sadece olsa muhtemelen sadece Kaymaklı, Kapadokyanın tamamının çektiği turist kadar turist çekerdi. Son bir not, Yeraltı şehri girişine pazar yeri otogar karışımı bir görüntüye sahip beton bir alan yapılmış. Son derece zevksiz ve çirkin bir yer. Etrafında ise yine 30 sene öncesinin kasaba otogarlarında görmeye alıştığımız çay ocağı, büfe, kıraathane tarzı yerler var. Ve tabii ki çin malı hediyelik eşyalar satan turistik bölgelerimizin olmazsa olmazı sevimsiz dükkanlar var bol miktarda."	2018-09	5	4
563	Harika ama panik atağınız varsa girmeyin	Gerçekten inanılmaz farklı görülmesi gereken bir yer, fakat 2 kat indikten sonra çok daraldığımı hissettim. Kendimi inmek için zorlamadım. aslında sakin bir insanım fakat çok kalabalık koreli turist grubu vardı. İçlerindeki yaşlılar çok yavaş ilerliyordu bir an panik oldum o tünel hiç bitmeyecek sandım. Ve içimden ya bir yaşlı kalp krizi geçirirse bu tünelden geri nasıl çıkarız diye düşünmekten kendimi alıkoyamadım, kalbim sıkışmaya başladı. Arkadaşlara ben gelemiyorum özür dilerim çıkışta sizi beklerim diyerek gezime son verdim. Nefes alamıyor panik olacaksanız zorlamanın gereği de yok. Ama düşünün uzun bir tünel birisi düşse güvenlik yok, domino taşı hibi herkes düşer. Ya da aklınızda bu soruları düşünmeyerek keyif alarak gezmeye bakın. Ben yapamadım.Bu arada giriş ücreti 25 tl, ve iş bankası maximum kartı olan herkese koşulsuz şartsız ücretsiz(müze kart kullanım olarak değil, herkese ücretsiz). Ben maximum kartımla ücretsiz girdim. Müze kartta geçiyor. Bence burayı gezip gördükten sonra diğer yeraltı şehirlerine gezmeye gerek yok. Bir tane burayı görmeniz yeterli olacaktır.	2018-09	5	4
564	Müthiş...	Derinkuyu yeraltı şehrine göre daha kısa ama çok güzel. Çocukla da rahat giriliyor. Müzekart geçerli. Görülmesi gereken bir tarih...	2018-08	5	4
565	Muazzam	Kapadokya gelen herkese tavsiye ederim, yeraltı şehrine girmeden önce solunum eksikliği olanlar dikkat etmeli, Tek yön gidiş ve geliş olduğu için çıkmak istendiği zaman hemen çıkış yapılamaz	2018-08	5	4
566	Sözcüklerin yetmeyeceği bir yer altı şehri	İnsanoğlunun güvenlik ve barınma ihtiyacının ne denli büyük olduğunu ve bunun için nasıl çaba gösterdiğinin eşsiz kanıtlarından biri burası. Kayaların içine oyulmuş odalar, mutfak, buğday öğütme bölümleri, şaraphaneler... Yer altı şehri sözcüğünün içini tam anlamıyla dolduruyor. Hayal edilemeyecek kadar eşsiz.Bununla beraber rehberimizin defalarca yaptığı uyarıların çok yerinde olduğunu belirtmekte yarar var. Panik atağı, klostrofobisi, eklem rahatsızlıkları olanların ve stresle baş etme güçlüğü yaşayanların denemesini tavsiye etmiyoruz. Yollar inanılmaz dar ve alçak. Bazı tünellerden tamamen kambur bazılarındaysa oturarak ve tek sıra halinde geçiyorsunuz. Her şeye değer mi? Elbette ki -sağlık sorununuz yoksa- değer.	2018-08	5	4
567	Harika	Turumuzun son durağıydı. En çok keyif aldığımız yer oldu. Büyük küçük herkes hayran kaldı. Eski geçişlerin, tünellerin, mahzenlerin, kiliselerin olduğu kocaman bir yer altı şehri.  Panik atak olanlar girmesin. Şehir hiç bitmeyecek gibi geliyor ve panik başlıyor.😁	2018-08	5	4
568	Mutlaka ziyaret edilmeli	Yeşil tur ile gitmiştik Göreme'den. Nefes kesici bir yer. Yerin 60 metre altına iniyorsunuz. Merdivenleri biraz dar ve taban çok basık. Yürürken sıkıntı çekebiliyorsunuz merdivenlerde. Ama mutlaka gidilmeli ve görülmeli.	2018-07	5	4
569	Çok güzel bir yer altı şehri	Bölgedeki en iyi yer altı şehri diyebiliriz. Yönlendirme ve aydınlatma çok iyi. Kesinlikle ziyaret edilmesi gereken bir yer	2018-07	5	4
570	İnanılmaz..	Kontrollü olarak/açılmış olan 4 katıda gezdik. Yapısı ve tarihi ile muhteşem bir o kadar da ürkütücü bir yer. Eğer güvenli rotayı  (oklar) takip etmezseniz kaybolmak çok mümkün. Kapalı olan korkusu olanlara gezmelerini tavsiye etmem. Böyle bir şehrin olabileceğine bizzat görmeden inanmazdım. Mutlaka görülmesi gereken bir yer. Muhteşem. (Giriş ücretli / müze kart geçiyor ve sırada beklemiyorsunuz) otopark, hediyelik vs. , market ve tuvalet mevcut.	2018-07	5	4
571	doğa harikası	görmeden geçilmemesi gereken bir yer. yüzyıllarönce tekmnoljinin olmadığı donemlerde böyleyapılaşmaların olduguna şaşırmamak elde değil. ancak gezmeko kadar da zor diil çünkü aadece tüneller alçak yağılmış tuneller de kısa. o yuzden tavsiyeederim. eşlerden biri girerken diğeri çocukladışarda bekleyebilir	2018-06	5	4
